Gene_name	CDS_length
Cflo_07503--XP_623366.1_APIME	2072
Cflo_07506--NA	598
Cflo_07508--NA	314
Cflo_10691--XP_394840.1_APIME	510
Cflo_10689--XP_624945.1_APIME	1078
Cflo_10690--XP_397231.2_APIME	1645
Cflo_10692--XP_395389.2_APIME	1517
Cflo_10694--XP_623705.2_APIME	1449
Cflo_10695--NP_002885.1_HUMAN	906
Cflo_12752--XP_624563.1_APIME	1656
Cflo_12747--XP_001122540.1_APIME	784
Cflo_12744--XP_624545.2_APIME	1313
Cflo_12746--XP_001599800.1_NASVI	352
Cflo_12750--XP_395570.3_APIME	4322
Cflo_12751--XP_623169.1_APIME	657
Cflo_10874--XP_001120435.1_APIME	241
Cflo_10873--XP_001120435.1_APIME	263
Cflo_10867--XP_393504.1_APIME	588
Cflo_10866--XP_397104.3_APIME	3087
Cflo_10865--XP_001121326.1_APIME	531
Cflo_10869--XP_393505.2_APIME	1503
Cflo_10872--XP_624379.2_APIME	1731
Cflo_12590--XP_001122032.1_APIME	802
Cflo_12589--XP_001121988.1_APIME	728
Cflo_12588--XP_394885.1_APIME	485
Cflo_12585--XP_392655.2_APIME	479
Cflo_12586--NA	341
Cflo_12587--XP_394886.2_APIME	1888
Cflo_12591--XP_397465.3_APIME	2885
Cflo_09271--XP_391931.2_APIME	866
Cflo_09269--XP_623306.1_APIME	1135
Cflo_09266--XP_391931.2_APIME	1453
Cflo_09262--NA	277
Cflo_09263--XP_393859.3_APIME	289
Cflo_09265--XP_393859.3_APIME	2651
Cflo_12149--XP_393334.3_APIME	3212
Cflo_12148--XP_393334.3_APIME	3415
Cflo_12146--XP_001120985.1_APIME	499
Cflo_12147--XP_001120985.1_APIME	1273
Cflo_12150--XP_392918.2_APIME	1413
Cflo_10991--XP_001121284.1_APIME	3896
Cflo_10989--XP_001120959.1_APIME	485
Cflo_10987--XP_393419.2_APIME	229
Cflo_10985--XP_393419.2_APIME	1620
Cflo_10988--XP_392666.2_APIME	542
Cflo_10990--XP_394462.2_APIME	2433
Cflo_13256--XP_001120125.1_APIME	1523
Cflo_13255--XP_624935.1_APIME	1010
Cflo_13253--XP_625065.1_APIME	993
Cflo_13251--XP_001599192.1_NASVI	2360
Cflo_13254--XP_001606756.1_NASVI	511
Cflo_10587--XP_394554.1_APIME	2229
Cflo_10582--NA	265
Cflo_10585--XP_394553.3_APIME	2515
Cflo_10586--XP_625051.1_APIME	1680
Cflo_10588--XP_625068.2_APIME	1293
Cflo_12690--FBpp0080091_DROME	1774
Cflo_12688--XP_395446.2_APIME	3112
Cflo_12687--XP_396653.1_APIME	849
Cflo_12686--XP_396654.1_APIME	849
Cflo_12689--XP_001122313.1_APIME	2210
Cflo_12837--XP_624696.1_APIME	439
Cflo_12835--XP_396197.2_APIME	1031
Cflo_12833--XP_001120842.1_APIME	1277
Cflo_12832--XP_396268.2_APIME	13122
Cflo_12836--XP_624713.1_APIME	823
Cflo_10674--NA	236
Cflo_10673--XP_396843.3_APIME	5233
Cflo_10672--XP_393246.3_APIME	1535
Cflo_10670--XP_392348.1_APIME	1444
Cflo_10669--NP_001011578.1_APIME	5456
Cflo_13355--NA	764
Cflo_13895--XP_392857.2_APIME	726
Cflo_13894--XP_392857.2_APIME	1289
Cflo_13893--XP_392857.2_APIME	1058
Cflo_13891--XP_001123015.1_APIME	303
Cflo_13892--XP_395548.2_APIME	1314
Cflo_12018--XP_396261.2_APIME	1437
Cflo_12016--XP_001121968.1_APIME	2084
Cflo_12014--XP_625000.2_APIME	276
Cflo_12015--XP_625000.2_APIME	944
Cflo_12796--XP_396642.2_APIME	1101
Cflo_12793--XP_624389.2_APIME	1712
Cflo_12794--XP_396643.1_APIME	1706
Cflo_12795--XP_001122422.1_APIME	3275
Cflo_12639--NA	184
Cflo_12636--NA	482
Cflo_12469--XP_001945289.1_ACYPI	590
Cflo_12468--XP_001604128.1_NASVI	1191
Cflo_12464--XP_001604147.1_NASVI	663
Cflo_12467--XP_001604147.1_NASVI	508
Cflo_12084--XP_392438.2_APIME	1700
Cflo_12083--FBpp0076354_DROME	5187
Cflo_12082--XP_394669.1_APIME	813
Cflo_12085--XP_624192.2_APIME	621
Cflo_11150--XP_001603527.1_NASVI	1030
Cflo_11149--XP_001600608.1_NASVI	609
Cflo_11148--XP_624898.2_APIME	1959
Cflo_11142--XP_001599630.1_NASVI	880
Cflo_09479--XP_001120992.1_APIME	1117
Cflo_09477--XP_393339.2_APIME	2044
Cflo_09476--NA	267
Cflo_09475--XP_396716.1_APIME	1157
Cflo_08613--XP_393457.3_APIME	3796
Cflo_08611--XP_397167.3_APIME	2607
Cflo_08612--XP_624135.1_APIME	1873
Cflo_15031--XP_001120811.1_APIME	226
Cflo_15030--XP_001120776.1_APIME	1921
Cflo_15029--XP_391962.1_APIME	574
Cflo_13576--XP_001120866.1_APIME	690
Cflo_13573--XP_396808.1_APIME	1574
Cflo_13575--XP_393513.2_APIME	1212
Cflo_14649--NA	413
Cflo_14650--XP_393358.3_APIME	671
Cflo_14651--NA	278
Cflo_13697--XP_393488.3_APIME	1836
Cflo_13692--XP_393615.2_APIME	1081
Cflo_13696--XP_393615.2_APIME	478
Cflo_13931--NA	280
Cflo_13934--NA	340
Cflo_12712--XP_396252.2_APIME	1809
Cflo_12711--XP_624974.1_APIME	918
Cflo_12715--XP_395385.2_APIME	1193
Cflo_13286--XP_396089.3_APIME	4877
Cflo_13284--XP_394850.3_APIME	1402
Cflo_13285--XP_394850.3_APIME	966
Cflo_14513--XP_392825.3_APIME	783
Cflo_14512--XP_001602207.1_NASVI	996
Cflo_14511--XP_001122547.1_APIME	805
Cflo_12899--NA	585
Cflo_12896--NA	242
Cflo_12895--XP_001600830.1_NASVI	1338
Cflo_13028--XP_394528.2_APIME	917
Cflo_13027--XP_394527.2_APIME	1349
Cflo_14884--XP_392805.2_APIME	1577
Cflo_14885--XP_001122750.1_APIME	730
Cflo_14664--XP_624928.1_APIME	640
Cflo_14663--XP_001600439.1_NASVI	548
Cflo_13719--XP_001951402.1_ACYPI	1354
Cflo_13168--XP_001122447.1_APIME	803
Cflo_13167--NP_001035324.1_APIME	1504
Cflo_12189--XP_396834.1_APIME	1227
Cflo_13274--NA	206
Cflo_13788--NA	334
Cflo_13787--XP_623912.1_APIME	339
Cflo_13699--NA	323
Cflo_13698--NA	657
Cflo_11679--XP_396755.3_APIME	5304
Cflo_11677--XP_001603682.1_NASVI	1934
Cflo_14394--XP_623723.2_APIME	1030
Cflo_14393--XP_393821.2_APIME	1274
Cflo_13561--XP_001601752.1_NASVI	910
Cflo_14573--XP_392857.2_APIME	622
Cflo_14574--XP_392857.2_APIME	492
Cflo_14310--XP_394148.3_APIME	908
Cflo_14311--XP_394148.3_APIME	2200
Cflo_14272--NA	115
Cflo_14537--NA	259
Cflo_12343--XP_396228.3_APIME	14335
Cflo_12342--XP_625021.2_APIME	2117
Cflo_15142--XP_624709.2_APIME	272
Cflo_15473--XP_392697.3_APIME	1744
Cflo_14453--XP_395426.3_APIME	4102
Cflo_15818--XP_624795.2_APIME	610
Cflo_15224--XP_001600242.1_NASVI	2287
Cflo_16138--XP_397272.2_APIME	379
Cflo_15763--NA	139
Cflo_13853--NA	191
Cflo_16090--XP_001600242.1_NASVI	425
Cflo_15521--XP_392857.2_APIME	788
Cflo_14473--NA	305
Cflo_14170--XP_001601154.1_NASVI	1086
Cflo_15448--XP_396261.2_APIME	432
Cflo_13393--NA	396
Cflo_14339--XP_394148.3_APIME	1261
Cflo_11947--XP_624742.2_APIME	1016
Cflo_15412--XP_624966.1_APIME	403
Cflo_13690--XP_394148.3_APIME	996
Cflo_15779--XP_624966.1_APIME	370
Cflo_13320--NA	275
Cflo_15478--XP_395426.3_APIME	754
Cflo_15399--XP_001601509.1_NASVI	578
Cflo_14505--XP_001121326.1_APIME	570
Cflo_15320--NA	556
Cflo_13735--XP_001120657.1_APIME	280
Cflo_14603--BGIBMGA005129-PA_BOMMO	1733
Cflo_14491--NA	449
Cflo_14783--FBpp0112666_DROME	1072
Cflo_12187--XP_001120715.1_APIME	543
Cflo_14614--NA	439
Cflo_15663--XP_397032.3_APIME	727
Cflo_16441--XP_394463.2_APIME	305
Cflo_13912--XP_001602295.1_NASVI	759
Cflo_14749--NA	308
Cflo_14072--NP_001035323.1_APIME	1157
Cflo_14480--NA	278
Cflo_14486--XP_397272.2_APIME	829
Cflo_02222--NA	310
Cflo_02220--XP_001122480.1_APIME	229
Cflo_02219--XP_624230.1_APIME	1050
Cflo_02216--XP_623873.1_APIME	3742
Cflo_02214--XP_001122898.1_APIME	1401
Cflo_02211--XP_394823.2_APIME	1910
Cflo_02207--XP_393346.2_APIME	3567
Cflo_02205--XP_624270.2_APIME	281
Cflo_02201--XP_624270.2_APIME	5974
Cflo_02199--XP_001120477.1_APIME	790
Cflo_02197--XP_001120536.1_APIME	1413
Cflo_02194--FBpp0077178_DROME	4461
Cflo_02193--XP_001120863.1_APIME	1106
Cflo_02189--XP_001120862.1_APIME	544
Cflo_02182--XP_394550.2_APIME	1016
Cflo_02180--XP_397080.3_APIME	2620
Cflo_02179--XP_396476.2_APIME	3907
Cflo_02174--NP_060575.1_HUMAN	477
Cflo_02171--XP_395026.2_APIME	2431
Cflo_02169--XP_393349.3_APIME	2076
Cflo_02168--NA	340
Cflo_02167--XP_393349.3_APIME	815
Cflo_02166--XP_001122501.1_APIME	195
Cflo_02161--XP_392754.2_APIME	2748
Cflo_02160--XP_001120535.1_APIME	414
Cflo_02158--XP_624571.1_APIME	2268
Cflo_02149--XP_393591.1_APIME	789
Cflo_02148--XP_001605551.1_NASVI	4442
Cflo_02145--XP_001121835.1_APIME	2544
Cflo_02144--XP_623872.2_APIME	2337
Cflo_02147--XP_392089.2_APIME	2109
Cflo_02150--NA	522
Cflo_02151--BGIBMGA009906-PA_BOMMO	1205
Cflo_02152--NP_001035356.1_APIME	1093
Cflo_02153--NP_001035356.1_APIME	470
Cflo_02154--NP_001035356.1_APIME	227
Cflo_02156--NP_001035356.1_APIME	344
Cflo_02157--XP_624589.1_APIME	690
Cflo_02159--XP_001120436.1_APIME	4468
Cflo_02162--BGIBMGA010104-PA_BOMMO	257
Cflo_02163--XP_001122464.1_APIME	863
Cflo_02165--NA	311
Cflo_02170--XP_001122520.1_APIME	377
Cflo_02172--XP_001122551.1_APIME	1551
Cflo_02173--XP_393143.2_APIME	489
Cflo_02175--XP_397138.3_APIME	730
Cflo_02176--XP_624515.1_APIME	1314
Cflo_02177--XP_001121619.1_APIME	1114
Cflo_02178--XP_001600888.1_NASVI	441
Cflo_02181--XP_624522.1_APIME	664
Cflo_02183--XP_001120996.1_APIME	2746
Cflo_02187--XP_391985.2_APIME	3706
Cflo_02195--XP_396385.3_APIME	1812
Cflo_02196--XP_396385.3_APIME	1581
Cflo_02198--XP_001120522.1_APIME	316
Cflo_02202--XP_392398.3_APIME	856
Cflo_02203--XP_001122195.1_APIME	837
Cflo_02204--XP_392398.3_APIME	840
Cflo_02206--XP_624052.1_APIME	527
Cflo_02209--XP_001121818.1_APIME	716
Cflo_02210--XP_396733.2_APIME	2463
Cflo_02212--XP_392802.3_APIME	2286
Cflo_02213--XP_001120325.1_APIME	2157
Cflo_02215--XP_393174.1_APIME	2189
Cflo_02217--XP_396821.2_APIME	3284
Cflo_02218--NA	1566
Cflo_02221--NA	615
Cflo_02223--NA	580
Cflo_02224--XP_395922.3_APIME	721
Cflo_03317--NA	362
Cflo_03315--XP_623919.1_APIME	1803
Cflo_03312--XP_393566.1_APIME	670
Cflo_03310--NA	269
Cflo_03309--XP_395705.3_APIME	12982
Cflo_03307--XP_623503.1_APIME	892
Cflo_03304--XP_625099.1_APIME	706
Cflo_03302--XP_001600848.1_NASVI	254
Cflo_03297--XP_395767.2_APIME	1874
Cflo_03290--XP_396082.2_APIME	860
Cflo_03288--XP_624077.2_APIME	1506
Cflo_03286--XP_394126.3_APIME	1270
Cflo_03285--XP_393713.2_APIME	1040
Cflo_03284--XP_394126.3_APIME	1428
Cflo_03283--XP_001601938.1_NASVI	374
Cflo_03281--XP_001122971.1_APIME	1402
Cflo_03275--XP_393322.1_APIME	531
Cflo_03271--XP_001599952.1_NASVI	1818
Cflo_03269--NA	485
Cflo_03266--XP_001120850.1_APIME	428
Cflo_03264--XP_001120937.1_APIME	1904
Cflo_03262--XP_396388.3_APIME	2329
Cflo_03260--XP_623389.1_APIME	1049
Cflo_03257--XP_396574.2_APIME	3135
Cflo_03255--XP_001600104.1_NASVI	772
Cflo_03254--NA	876
Cflo_03253--XP_623925.2_APIME	1006
Cflo_03256--NP_001027532.1_APIME	2699
Cflo_03258--XP_001122346.1_APIME	1268
Cflo_03259--XP_623383.1_APIME	784
Cflo_03263--XP_393342.2_APIME	2097
Cflo_03265--XP_395133.2_APIME	1076
Cflo_03267--XP_393422.2_APIME	1226
Cflo_03268--XP_393421.1_APIME	338
Cflo_03270--XP_001120586.1_APIME	5638
Cflo_03272--XP_001120294.1_APIME	3097
Cflo_03273--XP_001120227.1_APIME	747
Cflo_03274--NP_001012633.1_APIME	989
Cflo_03276--XP_623854.1_APIME	989
Cflo_03277--XP_395519.3_APIME	1893
Cflo_03278--XP_001122985.1_APIME	782
Cflo_03280--XP_395517.3_APIME	2070
Cflo_03282--XP_393019.2_APIME	2660
Cflo_03287--XP_396630.2_APIME	681
Cflo_03289--XP_393055.3_APIME	1414
Cflo_03291--FBpp0074569_DROME	2978
Cflo_03292--XP_001601689.1_NASVI	3000
Cflo_03293--XP_397225.3_APIME	1585
Cflo_03295--XP_001122402.1_APIME	407
Cflo_03298--XP_396895.3_APIME	2410
Cflo_03299--XP_392068.2_APIME	1612
Cflo_03301--XP_393542.2_APIME	2201
Cflo_03303--XP_395589.3_APIME	926
Cflo_03305--XP_392592.2_APIME	718
Cflo_03306--XP_396149.2_APIME	898
Cflo_03308--XP_001123180.1_APIME	569
Cflo_03311--XP_397262.3_APIME	2317
Cflo_03313--XP_001606970.1_NASVI	459
Cflo_03314--NA	269
Cflo_00632--NA	328
Cflo_00628--BGIBMGA007276-PA_BOMMO	1039
Cflo_00626--XP_001600161.1_NASVI	3790
Cflo_00623--XP_392427.3_APIME	2388
Cflo_00615--XP_001121679.1_APIME	1272
Cflo_00613--NA	464
Cflo_00611--NA	245
Cflo_00609--XP_001123053.1_APIME	1216
Cflo_00604--XP_394196.2_APIME	856
Cflo_00597--XP_001122953.1_APIME	683
Cflo_00590--XP_624452.2_APIME	158
Cflo_00588--NA	244
Cflo_00587--XP_395355.2_APIME	2429
Cflo_00585--XP_624183.1_APIME	1998
Cflo_00584--NA	567
Cflo_00583--NP_001011633.1_APIME	1921
Cflo_00582--XP_001120117.1_APIME	243
Cflo_00581--XP_001119889.1_APIME	646
Cflo_00575--XP_394694.3_APIME	599
Cflo_00574--XP_623823.1_APIME	1746
Cflo_00573--XP_394694.3_APIME	2624
Cflo_00571--XP_001120292.1_APIME	1451
Cflo_00567--NA	608
Cflo_00565--XP_625290.1_APIME	5009
Cflo_00563--XP_396987.3_APIME	1876
Cflo_00561--XP_394889.2_APIME	1734
Cflo_00559--XP_396585.2_APIME	946
Cflo_00558--XP_396585.2_APIME	621
Cflo_00557--XP_001121879.1_APIME	1386
Cflo_00560--XP_001123191.1_APIME	316
Cflo_00562--XP_001123155.1_APIME	4309
Cflo_00564--NA	1915
Cflo_00570--NA	294
Cflo_00572--NA	444
Cflo_00577--NA	272
Cflo_00580--XP_001120176.1_APIME	857
Cflo_00586--XP_395356.2_APIME	1250
Cflo_00589--XP_623091.1_APIME	2373
Cflo_00591--XP_393236.2_APIME	1467
Cflo_00600--XP_001945114.1_ACYPI	943
Cflo_00603--XP_394195.2_APIME	2315
Cflo_00605--XP_624034.1_APIME	712
Cflo_00606--XP_624034.1_APIME	688
Cflo_00607--XP_624034.1_APIME	949
Cflo_00608--NA	262
Cflo_00610--XP_001123053.1_APIME	668
Cflo_00614--NA	344
Cflo_00618--NA	709
Cflo_00629--NA	460
Cflo_00631--XP_394579.2_APIME	2155
Cflo_04586--NP_001011637.1_APIME	1016
Cflo_04585--NP_001011637.1_APIME	223
Cflo_04582--XP_625287.1_APIME	671
Cflo_04579--XP_393327.3_APIME	3834
Cflo_04578--XP_393060.3_APIME	1778
Cflo_04576--NA	832
Cflo_04575--XP_392491.3_APIME	1866
Cflo_04572--FBpp0111761_DROME	3642
Cflo_04570--XP_001122449.1_APIME	5924
Cflo_04569--XP_394094.2_APIME	1864
Cflo_04565--XP_394092.2_APIME	1314
Cflo_04564--XP_394092.2_APIME	206
Cflo_04563--XP_392075.3_APIME	4955
Cflo_04561--XP_395316.2_APIME	1391
Cflo_04560--XP_392953.2_APIME	1833
Cflo_04558--XP_624837.1_APIME	472
Cflo_04557--XP_393820.2_APIME	1198
Cflo_04554--XP_393818.2_APIME	2261
Cflo_04553--NA	438
Cflo_04552--XP_393817.3_APIME	2511
Cflo_04549--XP_393815.2_APIME	2037
Cflo_04543--XP_001122630.1_APIME	517
Cflo_04541--XP_001122612.1_APIME	1067
Cflo_04539--XP_393813.3_APIME	2572
Cflo_04538--NA	851
Cflo_04542--XP_001122620.1_APIME	950
Cflo_04546--XP_624956.1_APIME	1809
Cflo_04547--XP_624956.1_APIME	399
Cflo_04548--XP_391908.3_APIME	4385
Cflo_04551--XP_001122679.1_APIME	529
Cflo_04555--XP_391909.2_APIME	1778
Cflo_04556--XP_393819.3_APIME	1150
Cflo_04559--XP_001122171.1_APIME	1263
Cflo_04562--XP_001122153.1_APIME	2582
Cflo_04567--NA	337
Cflo_04568--XP_001122050.1_APIME	511
Cflo_04571--XP_397354.3_APIME	694
Cflo_04574--XP_394735.2_APIME	2273
Cflo_04577--XP_624237.1_APIME	1001
Cflo_04581--XP_396698.2_APIME	1897
Cflo_04583--XP_396699.1_APIME	533
Cflo_04584--XP_396699.1_APIME	695
Cflo_03698--XP_393684.3_APIME	3235
Cflo_03696--NA	242
Cflo_03695--XP_623302.2_APIME	922
Cflo_03694--XP_001600070.1_NASVI	2620
Cflo_03693--XP_001120619.1_APIME	2201
Cflo_03691--XP_396823.2_APIME	416
Cflo_03689--XP_624116.2_APIME	3170
Cflo_03687--XP_394409.3_APIME	872
Cflo_03681--NA	561
Cflo_03678--XP_397020.3_APIME	1780
Cflo_03671--XP_396939.2_APIME	878
Cflo_03668--XP_001120457.1_APIME	967
Cflo_03665--XP_001121403.1_APIME	452
Cflo_03664--XP_001120134.1_APIME	1145
Cflo_03663--XP_001121441.1_APIME	2658
Cflo_03661--XP_393688.2_APIME	1964
Cflo_03659--XP_001119823.1_APIME	298
Cflo_03656--XP_391834.2_APIME	2841
Cflo_03654--XP_393679.3_APIME	1055
Cflo_03653--XP_391835.3_APIME	2195
Cflo_03655--XP_393678.2_APIME	1018
Cflo_03657--XP_393655.3_APIME	8805
Cflo_03658--XP_001121958.1_APIME	553
Cflo_03662--FBpp0079000_DROME	1791
Cflo_03666--XP_623939.1_APIME	2166
Cflo_03667--XP_624638.2_APIME	2718
Cflo_03669--XP_393426.1_APIME	786
Cflo_03670--XP_393425.2_APIME	2641
Cflo_03672--XP_001121504.1_APIME	5688
Cflo_03676--XP_394922.2_APIME	1245
Cflo_03677--XP_001119853.1_APIME	430
Cflo_03679--XP_623363.1_APIME	523
Cflo_03680--NA	423
Cflo_03683--XP_001123302.1_APIME	287
Cflo_03684--FBpp0112342_DROME	1064
Cflo_03686--NA	1444
Cflo_03688--XP_392749.1_APIME	542
Cflo_03690--XP_392652.2_APIME	3929
Cflo_03692--XP_396822.3_APIME	8845
Cflo_03697--XP_393683.2_APIME	731
Cflo_03699--XP_562422.2_ANOGA	957
Cflo_03700--XP_001122382.1_APIME	940
Cflo_07756--XP_001121333.1_APIME	254
Cflo_07755--XP_001121333.1_APIME	1044
Cflo_07753--XP_394721.3_APIME	5930
Cflo_07752--NA	243
Cflo_07751--XP_623395.1_APIME	1078
Cflo_07750--XP_001121997.1_APIME	8319
Cflo_07748--XP_001121242.1_APIME	280
Cflo_07747--XP_001121242.1_APIME	3585
Cflo_07745--XP_392829.2_APIME	1193
Cflo_07744--XP_394722.3_APIME	2324
Cflo_07742--XP_001122857.1_APIME	1550
Cflo_07740--XP_397293.2_APIME	3944
Cflo_07739--XP_624991.1_APIME	632
Cflo_07738--XP_392996.1_APIME	549
Cflo_07737--XP_001121876.1_APIME	1392
Cflo_07732--XP_001119907.1_APIME	782
Cflo_07729--XP_624232.1_APIME	743
Cflo_07721--XP_001120742.1_APIME	783
Cflo_07720--XP_623818.1_APIME	956
Cflo_07719--XP_393502.2_APIME	1526
Cflo_07722--XP_393337.3_APIME	762
Cflo_07723--XP_392596.2_APIME	789
Cflo_07724--XP_624606.2_APIME	1819
Cflo_07725--XP_395824.1_APIME	580
Cflo_07726--XP_001122998.1_APIME	1372
Cflo_07727--XP_623279.1_APIME	1547
Cflo_07728--XP_001120472.1_APIME	671
Cflo_07730--XP_623956.2_APIME	1565
Cflo_07731--XP_393329.2_APIME	1007
Cflo_07733--XP_624182.1_APIME	470
Cflo_07734--XP_624153.2_APIME	2746
Cflo_07735--XP_393287.2_APIME	967
Cflo_07736--XP_001120100.1_APIME	2014
Cflo_07741--XP_001122847.1_APIME	1885
Cflo_07743--XP_624819.1_APIME	895
Cflo_07746--XP_623637.2_APIME	1306
Cflo_07749--NA	515
Cflo_07754--XP_395815.3_APIME	3730
Cflo_07872--XP_001121873.1_APIME	1304
Cflo_07870--XP_623944.1_APIME	1876
Cflo_07868--XP_001122929.1_APIME	884
Cflo_07865--XP_001121320.1_APIME	683
Cflo_07863--XP_394573.3_APIME	2771
Cflo_07861--XP_393080.3_APIME	2129
Cflo_07859--XP_001120607.1_APIME	273
Cflo_07851--XP_395573.2_APIME	1809
Cflo_07848--XP_392973.3_APIME	1201
Cflo_07846--XP_393046.2_APIME	628
Cflo_07845--XP_392277.3_APIME	2793
Cflo_07843--XP_001607736.1_NASVI	502
Cflo_07841--XP_393370.2_APIME	1355
Cflo_07840--XP_001122583.1_APIME	2521
Cflo_07839--XP_624790.1_APIME	1154
Cflo_07837--XP_393310.1_APIME	906
Cflo_07835--XP_001122867.1_APIME	632
Cflo_07834--XP_396483.3_APIME	661
Cflo_07833--XP_395585.3_APIME	1917
Cflo_07836--XP_624758.2_APIME	1744
Cflo_07842--XP_624103.2_APIME	5006
Cflo_07844--XP_395781.2_APIME	1127
Cflo_07847--XP_001120200.1_APIME	322
Cflo_07849--XP_395358.3_APIME	2015
Cflo_07850--XP_623929.2_APIME	1769
Cflo_07852--XP_393782.3_APIME	4598
Cflo_07855--XP_391894.3_APIME	254
Cflo_07856--XP_391894.3_APIME	6672
Cflo_07857--XP_001121404.1_APIME	4257
Cflo_07858--NP_001011644.1_APIME	944
Cflo_07860--XP_395357.3_APIME	1179
Cflo_07862--XP_001120222.1_APIME	880
Cflo_07864--XP_395902.2_APIME	601
Cflo_07866--XP_623973.1_APIME	2128
Cflo_07867--XP_624013.1_APIME	2188
Cflo_07869--XP_001122929.1_APIME	274
Cflo_07871--XP_001607723.1_NASVI	502
Cflo_05514--XP_393373.3_APIME	2368
Cflo_05512--XP_396816.2_APIME	792
Cflo_05511--XP_396816.2_APIME	699
Cflo_05509--XP_001122762.1_APIME	276
Cflo_05506--XP_624294.2_APIME	828
Cflo_05504--NP_001035353.1_APIME	1512
Cflo_05502--XP_624845.2_APIME	845
Cflo_05499--XP_001122131.1_APIME	1069
Cflo_05497--XP_623367.1_APIME	1708
Cflo_05496--XP_001122070.1_APIME	757
Cflo_05494--XP_392701.2_APIME	1634
Cflo_05493--XP_393271.3_APIME	630
Cflo_05492--XP_393271.3_APIME	2134
Cflo_05491--XP_001123117.1_APIME	3678
Cflo_05489--XP_001120167.1_APIME	467
Cflo_05488--XP_392528.3_APIME	3783
Cflo_05486--NA	581
Cflo_05481--XP_394482.3_APIME	1607
Cflo_05482--XP_394482.3_APIME	283
Cflo_05485--XP_394482.3_APIME	749
Cflo_05487--XP_001119986.1_APIME	826
Cflo_05490--XP_001123115.1_APIME	3663
Cflo_05495--XP_624656.1_APIME	738
Cflo_05498--XP_394154.3_APIME	1901
Cflo_05500--XP_396529.2_APIME	691
Cflo_05501--XP_001121653.1_APIME	1245
Cflo_05503--XP_001121698.1_APIME	526
Cflo_05505--XP_001120560.1_APIME	375
Cflo_05508--XP_001121475.1_APIME	683
Cflo_05510--XP_001120285.1_APIME	1613
Cflo_05513--XP_393374.3_APIME	1520
Cflo_01521--NA	227
Cflo_01515--XP_001120198.1_APIME	382
Cflo_01513--XP_394683.3_APIME	1403
Cflo_01511--XP_394683.3_APIME	602
Cflo_01510--XP_392448.2_APIME	2186
Cflo_01509--XP_001121487.1_APIME	4099
Cflo_01496--XP_392327.2_APIME	3470
Cflo_01494--XP_395050.2_APIME	1987
Cflo_01492--NP_001014991.1_APIME	1382
Cflo_01491--NP_001014991.1_APIME	9726
Cflo_01489--XP_001120012.1_APIME	417
Cflo_01488--NA	221
Cflo_01483--XP_392318.3_APIME	205
Cflo_01481--XP_392318.3_APIME	635
Cflo_01493--XP_392640.1_APIME	3270
Cflo_01495--XP_395050.2_APIME	904
Cflo_01497--XP_001121775.1_APIME	4865
Cflo_01499--NA	299
Cflo_01502--XP_394491.3_APIME	711
Cflo_01504--XP_394491.3_APIME	2199
Cflo_01505--XP_392328.3_APIME	4080
Cflo_01506--FBpp0073611_DROME	370
Cflo_01507--XP_394492.3_APIME	961
Cflo_01508--XP_394492.3_APIME	990
Cflo_01512--XP_001120251.1_APIME	212
Cflo_01514--XP_001121347.1_APIME	1535
Cflo_01516--XP_394681.2_APIME	1049
Cflo_01520--XP_001603563.1_NASVI	814
Cflo_01522--XP_394502.1_APIME	364
Cflo_01523--XP_394502.1_APIME	559
Cflo_01524--XP_394502.1_APIME	1343
Cflo_03171--XP_394707.3_APIME	1871
Cflo_03169--XP_001120878.1_APIME	4988
Cflo_03167--XP_395056.3_APIME	2026
Cflo_03161--FBpp0081309_DROME	1256
Cflo_03153--XP_001121386.1_APIME	1274
Cflo_03152--NA	267
Cflo_03148--XP_394364.2_APIME	1353
Cflo_03147--XP_396597.2_APIME	3470
Cflo_03145--XP_001122539.1_APIME	1740
Cflo_03139--NA	266
Cflo_03138--XP_001122350.1_APIME	1608
Cflo_03136--XP_001122041.1_APIME	660
Cflo_03137--XP_001599984.1_NASVI	608
Cflo_03144--XP_396664.3_APIME	1256
Cflo_03146--XP_624081.1_APIME	616
Cflo_03149--XP_396828.2_APIME	754
Cflo_03151--XP_396829.1_APIME	2030
Cflo_03154--XP_001121324.1_APIME	972
Cflo_03157--XP_395215.3_APIME	3172
Cflo_03158--XP_623802.1_APIME	942
Cflo_03160--XP_623833.1_APIME	2201
Cflo_03162--XP_396604.2_APIME	604
Cflo_03163--XP_396604.2_APIME	3065
Cflo_03165--BGIBMGA012767-PA_BOMMO	1396
Cflo_03166--NP_001011640.1_APIME	732
Cflo_03168--XP_001603680.1_NASVI	1342
Cflo_03170--XP_394708.3_APIME	1829
Cflo_11480--NA	569
Cflo_07205--XP_396932.2_APIME	2314
Cflo_07203--XP_396930.1_APIME	428
Cflo_07202--XP_393424.3_APIME	1777
Cflo_07200--XP_396928.2_APIME	1743
Cflo_07199--XP_395566.2_APIME	885
Cflo_07197--XP_624976.1_APIME	741
Cflo_07195--XP_001120948.1_APIME	1058
Cflo_07191--XP_001122371.1_APIME	1420
Cflo_07189--XP_001122522.1_APIME	975
Cflo_07188--XP_001122420.1_APIME	1420
Cflo_07185--NA	1710
Cflo_07181--XP_001123201.1_APIME	754
Cflo_07180--XP_395612.2_APIME	877
Cflo_07179--XP_391936.2_APIME	1333
Cflo_07178--XP_001120035.1_APIME	1702
